ue_id,loc_x,loc_y,tick,cell_lat,cell_lon,cell_id,cell_az_deg,cell_carrier_freq_mhz,distance_km,relative_bearing,cell_el_deg,cell_rxpower_dbm
19,-150.14925607407633,32.911284715358875,37,0.0,0.0,2,120,2100,16.53816130161664,202.4375453003462,0.0,-100.26777713022908
20,-23.610589615194186,41.54644352976243,37,0.0,0.0,2,120,2100,15.463984254844693,215.67869973384916,0.0,-99.68367991093461
21,2.9022495057539857,52.744750534438595,37,0.0,0.0,2,120,2100,15.5866770002918,242.20530800323138,0.0,-99.75210876610291
22,169.98798090913135,-79.43622837203094,37,0.0,0.0,2,120,2100,16.229327033641727,58.14299138819274,0.0,-100.09833126458719
23,9.030237596175368,91.40207407710605,37,0.0,0.0,2,120,2100,16.13523192893496,239.779893639869,0.0,-100.05334957670942
24,13.54950595213947,-63.313917488346945,37,0.0,0.0,2,120,2100,15.780796331148954,53.28366715622019,0.0,-99.85538541710794
25,-33.70799086222647,-99.64954214450768,37,0.0,0.0,2,120,2100,16.205279105380587,54.60963356649336,0.0,-100.08531063473494
26,-111.85581254622198,4.275513269678655,37,0.0,0.0,2,120,2100,16.33679277275201,154.60524705010607,0.0,-100.15764839628046
27,-3.4393696217077547,-19.606228655830407,37,0.0,0.0,2,120,2100,14.61056837144584,69.5600353100628,0.0,-99.18715685942108
28,-25.71011089628351,55.22443941585951,37,0.0,0.0,2,120,2100,15.698982207967816,223.23575100454627,0.0,-99.81398445469765
29,-188.32079134957092,44.45748675786453,37,0.0,0.0,2,120,2100,16.524918637890387,248.38962117020645,0.0,-100.26167129304841
30,84.6290812728983,-10.282075359411081,37,0.0,0.0,2,120,2100,16.05945348233852,340.326443368776,0.0,-100.00510071200405
31,177.74706214196016,85.20906571343826,37,0.0,0.0,2,120,2100,16.171788549938118,240.18877615601514,0.0,-100.0731407668589
0,37.884048909734815,-2.458456883561098,37,90.0,180.0,3,240,2100,16.146913366307803,82.11595109026518,0.0,-100.01771744238374
1,30.275829094816203,82.96472334513174,37,90.0,180.0,3,240,2100,13.571092132453614,89.72417090518383,0.0,-98.56842132769991
2,2.991795237089633,-66.13173755105902,37,90.0,180.0,3,240,2100,16.67085402018594,117.00820476291034,0.0,-100.33406020175921
3,-74.46522292609622,-92.38238706189414,37,90.0,180.0,3,240,2100,16.799786888450367,14.46522292609609,0.0,-100.08313698142119
4,-184.2896703243642,-54.12016886568554,37,90.0,180.0,3,240,2100,16.590801360197133,304.2896703243642,0.0,-99.50063307290544
5,-16.80175858221773,-35.331217122667326,37,90.0,180.0,3,240,2100,16.451113881880005,136.80175858221776,0.0,-100.21153685825698
6,-84.21059030879354,34.34031347310071,37,90.0,180.0,3,240,2100,15.639410125833884,204.21059030879354,0.0,-99.62339002150149
7,187.16836840109823,33.62874146378766,37,90.0,180.0,3,240,2100,15.652113427834324,292.8316315989018,0.0,-99.23601007678538
8,165.447481393224,-20.33409859780238,37,90.0,180.0,3,240,2100,16.323666944319474,314.552518606776,0.0,-99.34633741409205
9,66.46760323009664,-49.01862002626932,37,90.0,180.0,3,240,2100,16.55476178608611,53.53239676990336,0.0,-100.15036266200634
10,-70.20533125534857,-59.88957278174046,37,90.0,180.0,3,240,2100,16.63005274174333,190.2053312553486,0.0,-100.17311943874091
11,160.58061421564605,84.8859235681191,37,90.0,180.0,3,240,2100,13.252152419220993,319.41938578435395,0.0,-98.28030231102031
12,105.31587023936868,0.7653992729267713,37,90.0,180.0,3,240,2100,16.111422805853874,14.684129760631322,0.0,-99.77116192940547
13,47.564538206821396,-51.863296380332585,37,90.0,180.0,3,240,2100,16.57501779596714,72.4354617931786,0.0,-100.22012563774446
14,19.513251895542,-78.93414182641034,37,90.0,180.0,3,240,2100,16.749662839098445,100.486748104458,0.0,-100.36277239146939
15,-132.96230147965778,9.96199452606831,37,90.0,180.0,3,240,2100,16.00265554281011,252.96230147965775,0.0,-99.58507575228658
16,177.59569937613344,-77.93087965338972,37,90.0,180.0,3,240,2100,16.74370635788596,302.40430062386656,0.0,-99.56310878325009
17,16.377805364266152,23.39402871834193,37,90.0,180.0,3,240,2100,15.818948207566459,103.62219463573382,0.0,-99.86642730018835
18,109.34613256595685,-41.35137517439873,37,90.0,180.0,3,240,2100,16.49802989429444,10.65386743404315,0.0,-99.9301266562624
19,-150.14925607407633,32.911284715358875,37,90.0,180.0,3,240,2100,15.664760464028388,270.14925607407633,0.0,-99.35480281772912
20,-23.610589615194186,41.54644352976243,37,90.0,180.0,3,240,2100,15.50075976628409,143.61058961519416,0.0,-99.68325157960604
21,2.9022495057539857,52.744750534438595,37,90.0,180.0,3,240,2100,15.237946941556986,117.09775049424604,0.0,-99.54758971931332
22,169.98798090913135,-79.43622837203094,37,90.0,180.0,3,240,2100,16.752630515536314,310.01201909086865,0.0,-99.51248524476384
23,9.030237596175368,91.40207407710605,37,90.0,180.0,3,240,2100,11.958112871301216,290.9697624038246,0.0,-97.71823771052455
24,13.54950595213947,-63.313917488346945,37,90.0,180.0,3,240,2100,16.65264146659956,106.4504940478605,0.0,-100.31956657316925
25,-33.70799086222647,-99.64954214450768,37,90.0,180.0,3,240,2100,16.758011724855688,333.70799086222644,0.0,-99.34790034341006
26,-111.85581254622198,4.275513269678655,37,90.0,180.0,3,240,2100,16.071292456009438,231.855812546222,0.0,-99.72149505939856
27,-3.4393696217077547,-19.606228655830407,37,90.0,180.0,3,240,2100,16.31704812594399,123.43936962170773,0.0,-100.1471002809129
28,-25.71011089628351,55.22443941585951,37,90.0,180.0,3,240,2100,15.169068956604011,145.71011089628354,0.0,-99.49698033871155
29,-188.32079134957092,44.45748675786453,37,90.0,180.0,3,240,2100,15.438800284220534,308.3207913495709,0.0,-99.08298660501957
30,84.6290812728983,-10.282075359411081,37,90.0,180.0,3,240,2100,16.22814089858623,35.370918727101696,0.0,-99.91821481903374
31,177.74706214196016,85.20906571343826,37,90.0,180.0,3,240,2100,13.18688115711502,302.25293785803984,0.0,-98.26540316016795
0,38.01724478505386,-2.3982734948628206,38,-90.0,-180.0,1,0,2100,16.09295464954148,218.01724478505386,0.0,-100.01041107302348
1,30.155944982600317,83.41901641968568,38,-90.0,-180.0,1,0,2100,16.77586461835215,210.15594498260032,0.0,-100.36320425458331
2,4.8917048897884,-65.47646990764858,38,-90.0,-180.0,1,0,2100,14.819787275177106,184.8917048897884,0.0,-99.32410509791632
3,-75.87667874334198,-93.5537898802784,38,-90.0,-180.0,1,0,2100,12.888170974010201,284.12332125665796,0.0,-98.16586714421908
4,-183.73374157420523,-53.40462964975581,38,-90.0,-180.0,1,0,2100,15.220075825002061,356.2662584257948,0.0,-99.3433854859288
5,-13.802827015799068,-35.43142048425081,38,-90.0,-180.0,1,0,2100,15.619612255268708,166.19717298420096,0.0,-99.76975624504007
6,-81.64572238146506,34.5040512733797,38,-90.0,-180.0,1,0,2100,16.4444921681603,98.35427761853492,0.0,-100.12860189333604
7,188.41754038360597,34.79206387684826,38,-90.0,-180.0,1,0,2100,16.446802775452976,8.417540383605967,0.0,-99.88223003653198
8,165.89504456342496,-21.289280601387915,38,-90.0,-180.0,1,0,2100,15.850059190083776,345.8950445634249,0.0,-99.64611820466499
9,66.32261750680703,-49.396529205716206,38,-90.0,-180.0,1,0,2100,15.324007612024662,246.32261750680703,0.0,-99.57426886159121
10,-68.91305543202681,-60.12244915150158,38,-90.0,-180.0,1,0,2100,15.017261531608778,111.0869445679732,0.0,-99.40560921925353
11,163.14808623287178,83.9242321415924,38,-90.0,-180.0,1,0,2100,16.778773648852365,343.1480862328718,0.0,-100.04700297432706
12,104.1925619753107,-0.06731702779043758,38,-90.0,-180.0,1,0,2100,16.119215363660675,284.1925619753107,0.0,-99.9239337199826
13,48.851502352585186,-51.90792541628969,38,-90.0,-180.0,1,0,2100,15.260160320432016,228.8515023525852,0.0,-99.55482804674958
14,23.057497622010857,-80.2622714933595,38,-90.0,-180.0,1,0,2100,13.896162640385151,203.05749762201086,0.0,-98.77896744033328
15,-132.19859211843252,12.016312982965246,38,-90.0,-180.0,1,0,2100,16.245286660043355,47.80140788156751,0.0,-99.91558423273815
16,178.43284501193347,-78.64073444154133,38,-90.0,-180.0,1,0,2100,14.050188390769396,358.43284501193347,0.0,-98.80551078842913
17,14.055187224425708,24.467083439590112,38,-90.0,-180.0,1,0,2100,16.360441219549923,194.05518722442568,0.0,-100.16378641382025
18,108.83705849864987,-39.5703151616604,38,-90.0,-180.0,1,0,2100,15.540734004999374,288.83705849864987,0.0,-99.62842750068681
19,-145.3479784066012,32.90997532673117,38,-90.0,-180.0,1,0,2100,16.431606092856605,34.65202159339884,0.0,-99.9610871151882
20,-30.068191000332718,44.10118463726488,38,-90.0,-180.0,1,0,2100,16.518748531505572,149.93180899966728,0.0,-100.23575972308018
21,3.4980873837598097,53.01841355851528,38,-90.0,-180.0,1,0,2100,16.58312729120987,183.49808738375978,0.0,-100.27957812382414
22,168.19697136861026,-79.49179421969832,38,-90.0,-180.0,1,0,2100,13.972311149994477,348.19697136861026,0.0,-98.77422755674473
23,7.020285500274781,90.04009955914213,38,-90.0,-180.0,1,0,2100,16.81288794094596,7.020285500274156,0.0,-100.0237410841002
24,19.33226304784793,-62.22446518595781,38,-90.0,-180.0,1,0,2100,14.94430975427742,199.33226304784793,0.0,-99.39283340995024
25,-29.79913369894132,-99.62855327222783,38,-90.0,-180.0,1,0,2100,13.884887756447258,330.2008663010587,0.0,-98.73894823858875
26,-111.16969944140396,4.231598347558403,38,-90.0,-180.0,1,0,2100,16.165909499884748,68.83030055859604,0.0,-99.93099250046524
27,-5.407132227586374,-18.36853706091057,38,-90.0,-180.0,1,0,2100,15.891688369663898,174.59286777241368,0.0,-99.9186760952636
28,-24.080424967484987,55.10221115902229,38,-90.0,-180.0,1,0,2100,16.597592300831156,155.919575032515,0.0,-100.27951978679536
29,-188.0160061126268,45.515073382498656,38,-90.0,-180.0,1,0,2100,16.529236783381975,351.98399388737323,0.0,-99.9144612449341
30,82.57393602604452,-8.822119016466573,38,-90.0,-180.0,1,0,2100,16.016796759324297,262.5739360260445,0.0,-99.91449041344849
31,169.64141619028163,85.20080095286298,38,-90.0,-180.0,1,0,2100,16.78608664169899,349.64141619028163,0.0,-100.02585580139355
0,38.01724478505386,-2.3982734948628206,38,0.0,0.0,2,120,2100,15.259879892578985,333.8902286417807,0.0,-99.56722794608166
1,30.155944982600317,83.41901641968568,38,0.0,0.0,2,120,2100,16.054688202576635,243.31689688482413,0.0,-100.00979558030525
2,4.8917048897884,-65.47646990764858,38,0.0,0.0,2,120,2100,15.803297315347864,57.7721287455247,0.0,-99.8679817111342
3,-75.87667874334198,-93.5537898802784,38,0.0,0.0,2,120,2100,16.129546838391885,56.553368346180605,0.0,-100.04491302797227
4,-183.73374157420523,-53.40462964975581,38,0.0,0.0,2,120,2100,16.46043669373472,57.23166493337078,0.0,-100.22016163377629
5,-13.802827015799068,-35.43142048425081,38,0.0,0.0,2,120,2100,15.249672995154839,78.53769368057209,0.0,-99.56099041847223
6,-81.64572238146506,34.5040512733797,38,0.0,0.0,2,120,2100,16.04047810942681,184.7899276958994,0.0,-99.99900323612044
7,188.41754038360597,34.79206387684826,38,0.0,0.0,2,120,2100,16.592251254558185,228.10269458934164,0.0,-100.29726115399951
8,165.89504456342496,-21.289280601387915,38,0.0,0.0,2,120,2100,16.661282268485618,27.97809643938035,0.0,-100.31745159608379
9,66.32261750680703,-49.396529205716206,38,0.0,0.0,2,120,2100,15.935629342117647,21.866316211878257,0.0,-99.93708574104039
10,-68.91305543202681,-60.12244915150158,38,0.0,0.0,2,120,2100,15.998113977257276,88.19277214800991,0.0,-99.97474084236622
11,163.14808623287178,83.9242321415924,38,0.0,0.0,2,120,2100,16.18256209786437,241.7674306049102,0.0,-100.07901875869459
12,104.1925619753107,-0.06731702779043758,38,0.0,0.0,2,120,2100,16.266394575092075,330.0694364206903,0.0,-100.11465878742808
13,48.851502352585186,-51.90792541628969,38,0.0,0.0,2,120,2100,15.810559703983571,29.44815549303985,0.0,-99.86973758351756
14,23.057497622010857,-80.2622714933595,38,0.0,0.0,2,120,2100,16.015181662543146,56.1548064177199,0.0,-99.98330072023505
15,-132.19859211843252,12.016312982965246,38,0.0,0.0,2,120,2100,16.49588758461843,166.03051982749747,0.0,-100.24331197502106
16,178.43284501193347,-78.64073444154133,38,0.0,0.0,2,120,2100,16.23878274170631,59.68520784905604,0.0,-100.1034483783901
17,14.055187224425708,24.467083439590112,38,0.0,0.0,2,120,2100,14.952347967181028,268.08937583383744,0.0,-99.38911141538485
18,108.83705849864987,-39.5703151616604,38,0.0,0.0,2,120,2100,16.268496024065826,11.126352092412503,0.0,-100.11234061781721
19,-145.3479784066012,32.90997532673117,38,0.0,0.0,2,120,2100,16.515591334044743,198.69835806528715,0.0,-100.25557172684053
20,-30.068191000332718,44.10118463726488,38,0.0,0.0,2,120,2100,15.563211335970388,212.6609536692934,0.0,-99.73874741339532
21,3.4980873837598097,53.01841355851528,38,0.0,0.0,2,120,2100,15.592307592264776,242.63074927233072,0.0,-99.75524843315029
22,168.19697136861026,-79.49179421969832,38,0.0,0.0,2,120,2100,16.2281559259547,57.827183331105175,0.0,-100.09768744471329
23,7.020285500274781,90.04009955914213,38,0.0,0.0,2,120,2100,16.120405722975338,239.99509900119904,0.0,-100.04533318314971
24,19.33226304784793,-62.22446518595781,38,0.0,0.0,2,120,2100,15.777679333822125,50.10933603863259,0.0,-99.85347277040464
25,-29.79913369894132,-99.62855327222783,38,0.0,0.0,2,120,2100,16.208641796393845,55.180823959659165,0.0,-100.08713966846759
26,-111.16969944140396,4.231598347558403,38,0.0,0.0,2,120,2100,16.33066763781256,154.5365990536407,0.0,-100.15435822588594
27,-5.407132227586374,-18.36853706091057,38,0.0,0.0,2,120,2100,14.570966715681172,75.84355937876549,0.0,-99.16510393841591
28,-24.080424967484987,55.10221115902229,38,0.0,0.0,2,120,2100,15.689379860136414,224.112889683479,0.0,-99.80870847625053
29,-188.0160061126268,45.515073382498656,38,0.0,0.0,2,120,2100,16.51752817481244,247.79897741889772,0.0,-100.25780210283223
30,82.57393602604452,-8.822119016466573,38,0.0,0.0,2,120,2100,16.034917321018398,338.8955521863934,0.0,-99.99266328262199
31,169.64141619028163,85.20080095286298,38,0.0,0.0,2,120,2100,16.17108756595223,240.864893090632,0.0,-100.07278750205796
0,38.01724478505386,-2.3982734948628206,38,90.0,180.0,3,240,2100,16.146262230859804,81.98275521494611,0.0,-100.01710865335143
1,30.155944982600317,83.41901641968568,38,90.0,180.0,3,240,2100,13.504339419765454,89.84405501739968,0.0,-98.52713188019086
2,4.8917048897884,-65.47646990764858,38,90.0,180.0,3,240,2100,16.666648299310722,115.1082951102116,0.0,-100.33145717357121
3,-75.87667874334198,-93.5537898802784,38,90.0,180.0,3,240,2100,16.793169962593026,15.876678743341927,0.0,-100.08810134248371
4,-183.73374157420523,-53.40462964975581,38,90.0,180.0,3,240,2100,16.58582411543716,303.7337415742052,0.0,-99.50275574429885
5,-13.802827015799068,-35.43142048425081,38,90.0,180.0,3,240,2100,16.45191307079183,133.80282701579904,0.0,-100.21453023954544
6,-81.64572238146506,34.5040512733797,38,90.0,180.0,3,240,2100,15.63646402432728,201.64572238146508,0.0,-99.63042446752938
7,188.41754038360597,34.79206387684826,38,90.0,180.0,3,240,2100,15.631260716296472,291.5824596163941,0.0,-99.23456597256919
8,165.89504456342496,-21.289280601387915,38,90.0,180.0,3,240,2100,16.33228686378829,314.10495543657504,0.0,-99.35195910550507
9,66.32261750680703,-49.396529205716206,38,90.0,180.0,3,240,2100,16.557476504650758,53.677382493192965,0.0,-100.15222543509194
10,-68.91305543202681,-60.12244915150158,38,90.0,180.0,3,240,2100,16.63160518888252,188.91305543202685,0.0,-100.17882102107347
11,163.14808623287178,83.9242321415924,38,90.0,180.0,3,240,2100,13.424463696498464,316.8519137671282,0.0,-98.34690656160487
12,104.1925619753107,-0.06731702779043758,38,90.0,180.0,3,240,2100,16.120711297741227,15.807438024689304,0.0,-99.78077108785243
13,48.851502352585186,-51.90792541628969,38,90.0,180.0,3,240,2100,16.575332338317253,71.14849764741479,0.0,-100.21679853489343
14,23.057497622010857,-80.2622714933595,38,90.0,180.0,3,240,2100,16.757493914733793,96.94250237798911,0.0,-100.36213124155829
15,-132.19859211843252,12.016312982965246,38,90.0,180.0,3,240,2100,15.976653619487358,252.19859211843254,0.0,-99.57766308848778
16,178.43284501193347,-78.64073444154133,38,90.0,180.0,3,240,2100,16.747924513981477,301.56715498806653,0.0,-99.57032424794373
17,14.055187224425708,24.467083439590112,38,90.0,180.0,3,240,2100,15.802706536679723,105.94481277557429,0.0,-99.85904194088103
18,108.83705849864987,-39.5703151616604,38,90.0,180.0,3,240,2100,16.4843776176191,11.162941501350133,0.0,-99.92666201967648
19,-145.3479784066012,32.90997532673117,38,90.0,180.0,3,240,2100,15.664783399794226,265.34797840660116,0.0,-99.37825434208031
20,-30.068191000332718,44.10118463726488,38,90.0,180.0,3,240,2100,15.446593343644883,150.06819100033272,0.0,-99.64610735841504
21,3.4980873837598097,53.01841355851528,38,90.0,180.0,3,240,2100,15.230574208219672,116.50191261624019,0.0,-99.54338887273485
22,168.19697136861026,-79.49179421969832,38,90.0,180.0,3,240,2100,16.752958407250873,311.80302863138974,0.0,-99.49998383277463
23,7.020285500274781,90.04009955914213,38,90.0,180.0,3,240,2100,8.403987899039823,292.97971449972465,0.0,-95.6529644033222
24,19.33226304784793,-62.22446518595781,38,90.0,180.0,3,240,2100,16.645510075473165,100.66773695215204,0.0,-100.31031742949888
25,-29.79913369894132,-99.62855327222783,38,90.0,180.0,3,240,2100,16.758134927214662,329.7991336989413,0.0,-99.37516994582023
26,-111.16969944140396,4.231598347558403,38,90.0,180.0,3,240,2100,16.071804604575988,231.16969944140396,0.0,-99.72500823730266
27,-5.407132227586374,-18.36853706091057,38,90.0,180.0,3,240,2100,16.305691721539283,125.40713222758637,0.0,-100.14047540225724
28,-24.080424967484987,55.10221115902229,38,90.0,180.0,3,240,2100,15.17257756790852,144.080424967485,0.0,-99.50042171591582
29,-188.0160061126268,45.515073382498656,38,90.0,180.0,3,240,2100,15.41530444631719,308.01600611262677,0.0,-99.07631520760064
30,82.57393602604452,-8.822119016466573,38,90.0,180.0,3,240,2100,16.213475387569456,37.42606397395548,0.0,-99.91918261156518
31,169.64141619028163,85.20080095286298,38,90.0,180.0,3,240,2100,13.188604750906759,310.35858380971837,0.0,-98.26157041858576
0,37.741026386546196,-3.2004211113891756,39,-90.0,-180.0,1,0,2100,16.0837557139191,217.74102638654617,0.0,-100.00585349264988
1,29.192850006599087,84.70955851308932,39,-90.0,-180.0,1,0,2100,16.783278821215823,209.1928500065991,0.0,-100.36758682387055
2,0.9456147008232563,-64.28827707903675,39,-90.0,-180.0,1,0,2100,14.867101222349572,180.94561470082326,0.0,-99.3512536926858
3,-76.01529631909655,-94.89014712905981,39,-90.0,-180.0,1,0,2100,13.20737806806034,283.9847036809034,0.0,-98.36165350494043
4,-184.14156799648256,-53.95852529459407,39,-90.0,-180.0,1,0,2100,15.20482444000788,355.8584320035174,0.0,-99.33744969325024
5,-14.07600296208534,-36.86228737637086,39,-90.0,-180.0,1,0,2100,15.593040904402315,165.92399703791466,0.0,-99.75515740358735
6,-82.52798945011021,34.47109699105053,39,-90.0,-180.0,1,0,2100,16.444227448726465,97.47201054988977,0.0,-100.126771569058
7,189.99440777115313,35.29443009767496,39,-90.0,-180.0,1,0,2100,16.45082032036284,9.994407771153135,0.0,-99.88927423275743
8,167.56448390345207,-20.531246159975097,39,-90.0,-180.0,1,0,2100,15.861031036038979,347.56448390345207,0.0,-99.6463588449087
9,66.44989551481001,-48.374541318123946,39,-90.0,-180.0,1,0,2100,15.348866023719259,246.44989551480995,0.0,-99.58749678286756
10,-70.79766256929626,-60.09531578639654,39,-90.0,-180.0,1,0,2100,15.018169271467805,109.20233743070372,0.0,-99.40441331016349
11,163.7074558190455,83.43234792532348,39,-90.0,-180.0,1,0,2100,16.775941489924953,343.7074558190455,0.0,-100.04379443774404
12,100.99404599372212,-0.0714039968857918,39,-90.0,-180.0,1,0,2100,16.119169917873663,280.9940459937221,0.0,-99.93068623106413
13,47.853877349681994,-51.76069606010148,39,-90.0,-180.0,1,0,2100,15.264017960814343,227.85387734968197,0.0,-99.5576792690313
14,22.41320761849269,-80.21804736306497,39,-90.0,-180.0,1,0,2100,13.900693878875382,202.41320761849266,0.0,-98.78175303345762
15,-131.89626828807718,12.086114946380377,39,-90.0,-180.0,1,0,2100,16.245970649554895,48.10373171192282,0.0,-99.91673638905661
16,177.84839145383052,-76.58114058290046,39,-90.0,-180.0,1,0,2100,14.216815646387957,357.8483914538305,0.0,-98.8845647545575
17,11.089160334230002,24.625128407643814,39,-90.0,-180.0,1,0,2100,16.36182096947208,191.08916033423,0.0,-100.16541255849755
18,108.99564387096291,-39.44806165522458,39,-90.0,-180.0,1,0,2100,15.54315530781783,288.9956438709629,0.0,-99.62939006166171
19,-139.53805681584552,34.77910141246363,39,-90.0,-180.0,1,0,2100,16.446698897559486,40.46194318415451,0.0,-99.98534802703297
20,-34.22004120040833,45.55508802791286,39,-90.0,-180.0,1,0,2100,16.529532017965117,145.77995879959167,0.0,-100.23780881121615
21,2.8641724234828416,53.13524260376062,39,-90.0,-180.0,1,0,2100,16.583943838836543,182.8641724234828,0.0,-100.2800594043116
22,167.6810714874137,-79.09235124896995,39,-90.0,-180.0,1,0,2100,14.00961892727614,347.68107148741365,0.0,-98.79282248466903
23,10.483545062357933,87.72982610537619,39,-90.0,-180.0,1,0,2100,16.800418457179994,190.48354506235793,0.0,-100.38610883050887
24,26.35800133929237,-63.28611412819394,39,-90.0,-180.0,1,0,2100,14.905337676881016,206.35800133929234,0.0,-99.36877667770622
25,-29.820106191483916,-99.46920432464525,39,-90.0,-180.0,1,0,2100,13.868199671999223,330.17989380851606,0.0,-98.73035081897198
26,-111.08445219042214,4.214857638225183,39,-90.0,-180.0,1,0,2100,16.165731829175115,68.91554780957784,0.0,-99.9310800060084
27,-6.874318533024024,-17.55160163655748,39,-90.0,-180.0,1,0,2100,15.903028526016694,173.12568146697595,0.0,-99.92461188794219
28,-24.974093148551646,54.54392583028218,39,-90.0,-180.0,1,0,2100,16.5937373487763,155.02590685144833,0.0,-100.27699671030054
29,-187.32266543094767,45.70757717057435,39,-90.0,-180.0,1,0,2100,16.530656309422717,352.67733456905233,0.0,-99.91262362852747
30,83.78564345948803,-7.90485851351302,39,-90.0,-180.0,1,0,2100,16.02803278641973,263.785643459488,0.0,-99.91810730923298
31,163.47843179720957,83.00272063274784,39,-90.0,-180.0,1,0,2100,16.773461212784824,343.47843179720957,0.0,-100.04364130304349
0,37.741026386546196,-3.2004211113891756,39,0.0,0.0,2,120,2100,15.253952162283907,335.21960535413325,0.0,-99.56388342725623
1,29.192850006599087,84.70955851308932,39,0.0,0.0,2,120,2100,16.067302134050312,242.5860177380485,0.0,-100.01661839870913
2,0.9456147008232563,-64.28827707903675,39,0.0,0.0,2,120,2100,15.783589721060308,59.5446983200809,0.0,-99.85725207667738
3,-76.01529631909655,-94.89014712905981,39,0.0,0.0,2,120,2100,16.13299407749959,55.25412337918283,0.0,-100.04669607457107
4,-184.14156799648256,-53.95852529459407,39,0.0,0.0,2,120,2100,16.4559013852601,56.99178268646392,0.0,-100.21777448346462
5,-14.07600296208534,-36.86228737637086,39,0.0,0.0,2,120,2100,15.286253166917522,77.97141043710704,0.0,-99.58160937703101
6,-82.52798945011021,34.47109699105053,39,0.0,0.0,2,120,2100,16.049131008799066,184.69943143185782,0.0,-100.00368765280031
7,189.99440777115313,35.29443009767496,39,0.0,0.0,2,120,2100,16.58645598996423,226.2246788923432,0.0,-100.29418628700438
8,167.56448390345207,-20.531246159975097,39,0.0,0.0,2,120,2100,16.670883073666953,30.10115278461683,0.0,-100.32286971658098
9,66.44989551481001,-48.374541318123946,39,0.0,0.0,2,120,2100,15.932414818070773,20.83295346242255,0.0,-99.93518772660697
10,-70.79766256929626,-60.09531578639654,39,0.0,0.0,2,120,2100,16.009182280139207,88.50795668220132,0.0,-99.9807233504152
11,163.7074558190455,83.43234792532348,39,0.0,0.0,2,120,2100,16.187651486685713,241.84997026088882,0.0,-100.08176753510425
12,100.99404599372212,-0.0714039968857918,39,0.0,0.0,2,120,2100,16.235215408191884,330.0727389734004,0.0,-100.09871588425212
13,47.853877349681994,-51.76069606010148,39,0.0,0.0,2,120,2100,15.801593335452367,29.703257874539304,0.0,-99.86483786343831
14,22.41320761849269,-80.21804736306497,39,0.0,0.0,2,120,2100,16.014151687629557,56.23904890914571,0.0,-99.98274678430458
15,-131.89626828807718,12.086114946380377,39,0.0,0.0,2,120,2100,16.493569565657765,166.0488929928402,0.0,-100.24208286435271
16,177.84839145383052,-76.58114058290046,39,0.0,0.0,2,120,2100,16.25884807497587,59.486800433226904,0.0,-100.11411321279469
17,11.089160334230002,24.625128407643814,39,0.0,0.0,2,120,2100,14.910946225276977,262.76353672306794,0.0,-99.36531934459043
18,108.99564387096291,-39.44806165522458,39,0.0,0.0,2,120,2100,16.26988940039927,11.029902279240332,0.0,-100.11304296677055
19,-139.53805681584552,34.77910141246363,39,0.0,0.0,2,120,2100,16.477453515626845,196.94126508550391,0.0,-100.23512417487154
20,-34.22004120040833,45.55508802791286,39,0.0,0.0,2,120,2100,15.620545532243995,211.11974090837742,0.0,-99.77041582602361
21,2.8641724234828416,53.13524260376062,39,0.0,0.0,2,120,2100,15.594003628807354,242.14582962299318,0.0,-99.75619325971847
22,167.6810714874137,-79.09235124896995,39,0.0,0.0,2,120,2100,16.23183816067416,57.645616902382244,0.0,-100.0996418979019
23,10.483545062357933,87.72982610537619,39,0.0,0.0,2,120,2100,16.09484796123537,240.41327438136085,0.0,-100.03148060423963
24,26.35800133929237,-63.28611412819394,39,0.0,0.0,2,120,2100,15.813538465061514,47.40511493420672,0.0,-99.87299430872382
25,-29.820106191483916,-99.46920432464525,39,0.0,0.0,2,120,2100,16.207222006857226,55.258675519711346,0.0,-100.0863850614076
26,-111.08445219042214,4.214857638225183,39,0.0,0.0,2,120,2100,16.329906788851876,154.51607505236717,0.0,-100.15394643200555
27,-6.874318533024024,-17.55160163655748,39,0.0,0.0,2,120,2100,14.55455705514244,80.72791104010426,0.0,-99.15656287346546
28,-24.974093148551646,54.54392583028218,39,0.0,0.0,2,120,2100,15.68532978241925,223.2655314484117,0.0,-99.80645510669189
29,-187.32266543094767,45.70757717057435,39,0.0,0.0,2,120,2100,16.516786090332157,247.08818345339807,0.0,-100.25743211543717
30,83.78564345948803,-7.90485851351302,39,0.0,0.0,2,120,2100,16.049122882940516,337.95098720273336,0.0,-100.00031177911089
31,163.47843179720957,83.00272063274784,39,0.0,0.0,2,120,2100,16.19183998106087,241.99900070647976,0.0,-100.08403344660847
0,37.741026386546196,-3.2004211113891756,39,90.0,180.0,3,240,2100,16.154906176714384,82.2589736134538,0.0,-100.0223025743979
1,29.192850006599087,84.70955851308932,39,90.0,180.0,3,240,2100,13.286057237560657,90.80714999340091,0.0,-98.39047290032032
2,0.9456147008232563,-64.28827707903675,39,90.0,180.0,3,240,2100,16.658976680130586,119.05438529917672,0.0,-100.32821704058193
3,-76.01529631909655,-94.89014712905981,39,90.0,180.0,3,240,2100,16.785567399259122,16.01529631909648,0.0,-100.08560449842925
4,-184.14156799648256,-53.95852529459407,39,90.0,180.0,3,240,2100,16.589679141989045,304.14156799648254,0.0,-99.50126916642924
5,-14.07600296208534,-36.86228737637086,39,90.0,180.0,3,240,2100,16.463256057852444,134.07600296208534,0.0,-100.22033699473408
